dataset,time
3.01.04.01.agcen,12.0366230010986
3.02.01.02.fscov,11.4383924007416
3.1.Gini,9.13761210441589
3.1.MLongDev0,7.30257821083069
3.1.TheilInd1,7.54800343513489
3.11.01.01.popcen,14.1810948848724
3.11.01.03.popreg,10.9081408977509
3.11_LOW.SEC.CLASSROOMS,8.6164379119873
3.12_LOW.SEC.NEW.CLASSROOMS,6.58227443695068
3.13_PRI.MATH.BOOK.PER.PUPIL,6.61495971679688
3.14_PRI.LANGU.BOOK.PER.PUPIL,6.33590650558472
3.15_LEARN.TIME.TEACHER.STUDY,6.28115153312683
3.1_LOW.SEC.NEW.TEACHERS,8.71947336196899
3.1_PRI.NEW.ENTRANTS,11.3712379932404
3.2.Gini,10.8821730613708
3.2.MLongDev0,10.5677347183228
3.2.TheilInd1,10.7921302318573
3.2_PRI.STUDENTS,12.3690166473389
3.3_PRI.TEACHERS,9.51048111915588
3.4_PRI.NEW.TEACHERS,8.13739538192749
3.5_PRI.CLASSROOMS,7.67739629745483
3.6_PRI.NEW.CLASSROOMS,7.39658093452454
3.7_LOW.SEC.NEW.ENTRANTS,6.24027752876282
3.8_LOW.SEC.STUDENTS,7.89693641662598
3.9_LOW.SEC.TEACHERS,7.23617386817932
4.0.nini.15a18,6.66236114501953
4.0.nini.15a24,7.08583331108093
4.0.nini.19a24,6.70448470115662
4.0.stud.15a18,6.58893585205078
4.0.stud.15a24,6.74130415916443
4.0.stud.19a24,6.57926177978516
4.0.work.15a18,6.55211591720581
4.0.work.15a24,6.75391864776611
4.0.work.19a24,6.64035105705261
4.1_TOTAL.EDU.SPENDING,6.56621718406677
4.2_BASIC.EDU.SPENDING,6.89733934402466
4.3_TOTAL.EDU.RECURRENT,6.17758178710938
4.4_BASIC.EDU.RECURRENT,6.99312615394592
5.0.AMeanIncGr.All.2003-2012,6.96711492538452
5.0.AMeanIncGr.All.2007-2012,7.18542242050171
5.0.AMeanIncGr.B40.2003-2012,6.77648568153381
5.0.AMeanIncGr.B40.2007-2012,6.92740535736084
5.0.SPCI,6.61663818359375
5.01.01.01.indust,6.32211351394653
5.04.01.01.exdebt,6.58851480484009
5.04.01.02.impexp,10.1825568675995
5.1.10_AFG.TOTA.AID.SIDA,6.04767656326294
5.1.10_ETH.TOTA.AID.JPN,6.09075379371643
5.1.10_KHM.TOTA.AID.WFP,5.93293190002441
5.1.10_LAO.TOTA.AID.WB,5.83268737792969
5.1.10_MOZ.TOTA.AID.JPN,5.89765667915344
5.1.10_MWI.TOTA.AID.WFP,5.76914954185486
5.1.10_NER.TOTA.AID.UNICEF,5.7737762928009
5.1.10_TJK.TOTA.AID.WB,5.75230169296265
5.1.11_AFG.TOTA.AID.UNESCO,5.76578521728516
5.1.11_ETH.TOTA.AID.JICA,5.79876923561096
5.1.11_KHM.TOTA.AID.WB,5.76640343666077
5.1.11_LAO.TOTA.AID.INGOS,5.76182317733765
5.1.11_MWI.TOTA.AID.WB,5.86687350273132
5.1.12_ETH.TOTA.AID.KFW,5.74151849746704
5.1.13_AFG.TOTA.AID.WB,5.79638481140137
5.1.13_ETH.TOTA.AID.NLD,5.73895263671875
5.1.13_MOZ.TOTA.AID.ESP,5.8000373840332
5.1.14_ETH.TOTA.AID.SIDA,5.68210434913635
5.1.14_MOZ.TOTA.AID.UNICEF,5.79904818534851
5.1.15_ETH.TOTA.AID.UNICEF,5.81669545173645
5.1.15_MOZ.TOTA.AID.USAID,5.71107220649719
5.1.16_ETH.TOTA.AID.USAID,5.79132390022278
5.1.16_MOZ.TOTA.AID.WB,5.54544997215271
5.1.17_ETH.TOTA.AID.WFP,5.489661693573
5.1.18_ETH.TOTA.AID.WB,5.45778131484985
5.1.1_AFG.TOTA.AID.CIDA,5.44145178794861
5.1.1_ALB.TOTA.AID.WB,5.63316631317139
5.1.1_BFA.TOTA.AID.CIDA,5.50863814353943
5.1.1_CAF.TOT.AID.GPE,5.52339196205139
5.1.1_CMR.TOTA.AID.BAD,6.56054997444153
5.1.1_ETH.TOTA.AID.ADB,8.00950646400452
5.1.1_GEO.TOTA.AID.EC,7.95394110679626
5.1.1_GHA.TOTA.AID.DFID,8.18381309509277
5.1.1_GIN.TOTA.AID.ADPP.AFD,8.13392901420593
5.1.1_GNB.TOTA.AID.ADPP.EU,8.0264573097229
5.1.1_KGZ.TOTA.AID.ADPP.EU,8.07653427124023
5.1.1_LAO.TOTA.AID.ADB,8.03956365585327
5.1.1_MDA.TOTA.AID.UNICEF,8.40619802474976
5.1.1_MOZ.TOTA.AID.CAN,8.60606670379639
5.1.1_MWI.TOTA.AID.AFDB,8.20891642570496
5.1.1_NER.TOTA.AID.AFD,8.24056696891785
5.1.1_RWA.TOTA.AID.DFID,8.05990147590637
5.1.1_SEN.TOTA.AID.CIDA,7.98600077629089
5.1.1_VNM.TOTA.AID.BEL,7.96407747268677
5.1.1_ZMB.TOTA.AID.DNK,8.12436485290527
5.1.2_AFG.TOTA.AID.DANIDA,8.01421809196472
5.1.2_ALB.TOTA.AID.BEI,8.1273934841156
5.1.2_BFA.TOTA.AID.AFD,8.00186514854431
5.1.2_CMR.TOTA.AID.WB,8.03970885276794
5.1.2_DJI.TOTA.AID.FSD,8.07849311828613
5.1.2_ETH.TOTA.AID.BEL,8.06624794006348
5.1.2_GEO.TOTA.AID.UNICEF,7.98879051208496
5.1.2_GNB.TOTA.AID.ADPP.HUM,8.34169626235962
5.1.2_KGZ.TOTA.AID.ADPP.GIZ,8.2250702381134
5.1.2_LAO.TOTA.AID.AUS,8.1625669002533
5.1.2_MDA.TOTA.AID.WB,8.1466281414032
5.1.2_MDG.TOTA.AID.ILO,8.3640832901001
5.1.2_MWI.TOTA.AID.CIDA,8.06816601753235
5.1.2_NER.TOTA.AID.BEL,7.98427200317383
5.1.2_RWA.TOTA.AID.GPE,8.11563849449158
5.1.2_TJK.TOTA.AID.AGAK,7.99430513381958
5.1.2_VNM.TOTA.AID.CIDA,8.02269077301025
5.1.3_AFG.TOTA.AID.FRA,7.93886208534241
5.1.3_ALB.TOTA.AID.CEIB,8.3315589427948
5.1.3_BFA.TOTA.AID.CHE,8.017897605896
5.1.3_CIV.TOTA.AID.WB,8.08036971092224
5.1.3_CMR.TOTA.AID.FR,6.17333340644836
5.1.3_DJI.TOTA.AID.AFD,5.71380567550659
5.1.3_ETH.TOTA.AID.DFID,5.41270661354065
5.1.3_GEO.TOTA.AID.USAID,5.14948630332947
5.1.3_GHA.TOTA.AID.JICA,5.03253197669983
5.1.3_GIN.TOTA.AID.ADPP.WB,5.00566911697388
5.1.3_GNB.TOTA.AID.ADPP.OTH,4.95127606391907
5.1.3_KGZ.TOTA.AID.ADPP.UNICEF,5.11537218093872
5.1.3_KHM.TOTA.AID.GPE,4.90389704704285
5.1.3_LBR.TOTA.AID.WB,5.11216354370117
5.1.3_MDG.TOTA.AID.FR,5.07776045799255
5.1.3_MOZ.TOTA.AID.DFID,5.13424968719482
5.1.3_MWI.TOTA.AID.DFID,5.00210094451904
5.1.3_RWA.TOTA.AID.UNICEF,4.9524257183075
5.1.3_SEN.TOTA.AID.GPE,4.95887327194214
5.1.3_TJK.TOTA.AID.OPENS,4.91669845581055
5.1.3_VNM.TOTA.AID.DFID,5.00812435150146
5.1.3_ZMB.TOTA.AID.ILO,5.21305561065674
5.1.4_AFG.TOTA.AID.DEU,5.10527396202087
5.1.4_BFA.TOTA.AID.DNK,5.21769428253174
5.1.4_CIV.TOTA.AID.ISDB,5.13814616203308
5.1.4_DJI.TOTA.AID.AFDB,5.05915188789368
5.1.4_ETH.TOTA.AID.DVV,5.13297414779663
5.1.4_GHA.TOTA.AID.UNICEF,4.95644640922546
5.1.4_GIN.TOTA.AID.ADPP.GPE,5.08546304702759
5.1.4_GNB.TOTA.AID.EU,4.93994450569153
5.1.4_KGZ.TOTA.AID.ADPP.WB,5.35337972640991
5.1.4_KHM.TOTA.AID.EC,5.10618376731873
5.1.4_LAO.TOTA.AID.DEU,5.09378600120544
5.1.4_MOZ.TOTA.AID.FIN,5.12705302238464
5.1.4_MWI.TOTA.AID.GIZ,5.15789318084717
5.1.4_NER.TOTA.AID.JAPAN,5.02974128723145
5.1.4_RWA.TOTA.AID.USAID,5.14746379852295
5.1.4_SEN.TOTA.AID.IT,5.0178964138031
5.1.4_SLE.TOTA.AID.JICA,4.99751758575439
5.1.5_BFA.TOTA.AID.JICA,5.07580232620239
5.1.5_CMR.TOTA.AID.UNESCO,4.99543070793152
5.1.5_DJI.TOTA.AID.ISDB,5.01516914367676
5.1.5_ETH.TOTA.AID.EC,5.03679132461548
5.1.5_GHA.TOTA.AID.USAID,4.99812293052673
5.1.5_GIN.TOTA.AID.ADPP.GIZ,5.15478920936584
5.1.5_GNB.TOTA.AID.FR,5.38188743591309
5.1.5_KHM.TOTA.AID.JPN,5.44530129432678
5.1.5_LAO.TOTA.AID.GPE,5.41862273216248
5.1.5_MDG.TOTA.AID.NOR,5.00317335128784
5.1.5_MOZ.TOTA.AID.FLAND,5.0909595489502
5.1.5_MWI.TOTA.AID.GPE,4.96868801116943
5.1.5_NER.TOTA.AID.KFW,4.94014000892639
5.1.5_RWA.TOTA.AID.WB,5.03579187393188
5.1.5_SEN.TOTA.AID.UNICEF,4.90980696678162
5.1.5_SLE.TOTA.AID.SIDA,4.93070387840271
5.1.5_ZMB.TOTA.AID.ZMB,4.87968754768372
5.1.6_AFG.TOTA.AID.JPN,5.02923703193665
5.1.6_BFA.TOTA.AID.NLD,5.15647602081299
5.1.6_CMR.TOTA.AID.UNICEF,4.99959826469421
5.1.6_ETH.TOTA.AID.FIN,5.37441968917847
5.1.6_GHA.TOTA.AID.WFP,5.76617693901062
5.1.6_GIN.TOTA.AID.ADPP.KFW,6.1853563785553
5.1.6_GNB.TOTA.AID.PORT,5.62342858314514
5.1.6_KHM.TOTA.AID.SWE,5.61165237426758
5.1.6_LAO.TOTA.AID.JICA,5.58949089050293
5.1.6_MDG.TOTA.AID.WFP,5.61800980567932
5.1.6_MOZ.TOTA.AID.DEU,5.45772624015808
5.1.6_MWI.TOTA.AID.JICA,5.44044303894043
5.1.6_NER.TOTA.AID.WFP,7.342036485672
5.1.6_SEN.TOTA.AID.USAID,8.09865188598633
5.1.6_SLE.TOTA.AID.UNICEF,8.24667119979858
5.1.6_TJK.TOTA.AID.GPE,8.04923510551453
5.1.6_ZMB.TOTA.AID.UNICEF,8.02766895294189
5.1.7_BFA.TOTA.AID.UNICEF,8.1754994392395
5.1.7_CIV.TOTA.AID.UNICEF,7.9309549331665
5.1.7_ETH.TOTA.AID.GIZ,8.07871413230896
5.1.7_GHA.TOTA.AID.WB,7.77293872833252
5.1.7_GNB.TOTA.AID.UNICEF,7.69886183738708
5.1.7_KHM.TOTA.AID.UNESCO,7.84353184700012
5.1.7_LAO.TOTA.AID.UNESCO,7.86214470863342
5.1.7_MOZ.TOTA.AID.GPE,8.15670895576477
5.1.7_MWI.TOTA.AID.KFW,8.2657618522644
5.1.7_SLE.TOTA.AID.WB,7.94519805908203
5.1.7_TJK.TOTA.AID.UNICEF,6.65842604637146
5.1.7_VNM.TOTA.AID.USAID,6.68846940994263
5.1.7_ZMB.TOTA.AID.USAID,7.6365692615509
5.1.8_AFG.TOTA.AID.NLD,7.66412854194641
5.1.8_BFA.TOTA.AID.EC,7.79325413703918
5.1.8_CIV.TOTA.AID.USAID,7.85346746444702
5.1.8_ETH.TOTA.AID.GPE,7.76088190078735
5.1.8_GNB.TOTA.AID.JAP,7.8070957660675
5.1.8_KHM.TOTA.AID.UNICEF,7.78599405288696
5.1.8_LAO.TOTA.AID.UNICEF,7.74630451202393
5.1.8_MDG.TOTA.AID.UNICEF,7.66826367378235
5.1.8_MOZ.TOTA.AID.IRL,7.67350220680237
5.1.8_MWI.TOTA.AID.UNICEF,7.61675429344177
5.1.8_NER.TOTA.AID.CHE,7.66500115394592
5.1.8_VNM.TOTA.AID.WB,7.8304386138916
5.1.9_AFG.TOTA.AID.NZL,7.68158864974976
5.1.9_ETH.TOTA.AID.ITA,7.79730653762817
5.1.9_LAO.TOTA.AID.WFP,7.62188959121704
5.1.9_MDG.TOTA.AID.GPE,7.65716028213501
5.1.9_MOZ.TOTA.AID.ITA,7.65515375137329
5.1.9_MWI.TOTA.AID.USAID,7.6550452709198
5.1.9_NER.TOTA.AID.LUX,7.84725046157837
5.1.9_TJK.TOTA.AID.WFP,7.86901664733887
5.12.01.01.unesco,14.9466860294342
5.13.01.01.hlthsurv,10.9893941879272
5.13.01.01.who,14.855190038681
5.14.01.01.povsurv,15.0611958503723
5.1_TOTAL.EDU.AID,10.5386364459991
5.2.10_ETH.BAS.AID.JPN,5.59940195083618
5.2.10_LAO.BAS.AID.WB,5.54996991157532
5.2.10_NER.BAS.AID.UNICEF,5.39065980911255
5.2.10_TLS.TOT.AID.PRIV,5.46191239356995
5.2.11_AFG.BAS.AID.UNESCO,5.50472927093506
5.2.11_ETH.BAS.AID.JICA,5.40996551513672
5.2.11_LAO.BAS.AID.INGOS,5.58792161941528
5.2.11_MWI.BAS.AID.WB,5.29284167289734
5.2.11_TLS.TOT.AID.UNICEF,5.33772969245911
5.2.13_AFG.BAS.AID.WB,5.45136141777039
5.2.13_ETH.BAS.AID.NLD,5.4423770904541
5.2.14_ETH.BAS.AID.SIDA,4.86402535438538
5.2.15_ETH.BAS.AID.UNICEF,4.96050262451172
5.2.16_ETH.BAS.AID.USAID,4.85800838470459
5.2.17_ETH.BAS.AID.WFP,4.85431146621704
5.2.18_ETH.BAS.AID.WB,5.10004091262817
5.2.1_AFG.BAS.AID.CIDA,5.0356171131134
5.2.1_ALB.BAS.AID.WB,4.90159511566162
5.2.1_BFA.BAS.AID.CIDA,5.05874228477478
5.2.1_CAF.BAS.AID.GPE,4.87134313583374
5.2.1_GEO.BAS.AID.EC,4.9482638835907
5.2.1_GHA.BAS.AID.DFID,4.86335062980652
5.2.1_GNB.BAS.AID.ADPP.EU,4.80895805358887
5.2.1_LAO.BAS.AID.ADB,5.33586120605469
5.2.1_MDA.BAS.AID.UNICEF,5.37737393379211
5.2.1_NER.BAS.AID.AFD,6.17015790939331
5.2.1_SEN.BAS.AID.CIDA,7.91243958473206
5.2.1_TJK.BAS.AID.AGAK,7.65339684486389
5.2.1_TLS.TOT.AID.AUSAID.CFAUS,7.87047743797302
5.2.1_VNM.BAS.AID.CIDA,7.71901512145996
5.2.2_AFG.BAS.AID.DANIDA,7.68688941001892
5.2.2_ALB.BAS.AID.BEI,7.82042384147644
5.2.2_BFA.BAS.AID.AFD,7.75136756896973
5.2.2_GNB.BAS.AID.ADPP.HUM,7.81470632553101
5.2.2_LAO.BAS.AID.AUS,7.81389427185059
5.2.2_MDA.BAS.AID.WB,7.74866843223572
5.2.2_MDG.BAS.AID.ILO,7.92489433288574
5.2.2_MRT.BAS.AID.AFD,7.65217566490173
5.2.2_NER.BAS.AID.BEL,7.89757132530212
5.2.2_RWA.BAS.AID.GPE,5.46448063850403
5.2.2_TJK.BAS.AID.OPENS,5.0516529083252
5.2.2_TLS.TOT.AID.AUSAID.WB,4.85709762573242
5.2.2_VNM.BAS.AID.DFID,4.80292820930481
5.2.3_AFG.BAS.AID.FRA,4.97726035118103
5.2.3_ALB.BAS.AID.CEIB,4.91696047782898
5.2.3_CIV.BAS.AID.WB,4.79688549041748
5.2.3_CMR.BAS.AID.FR,4.84867453575134
5.2.3_ETH.BAS.AID.DFID,5.19747090339661
5.2.3_GEO.BAS.AID.USAID,5.18739318847656
5.2.3_GHA.BAS.AID.JICA,4.80913496017456
5.2.3_GNB.BAS.AID.ADPP.OTH,5.21231603622437
5.2.3_KGZ.BAS.AID.ADPP.UNICEF,5.3739869594574
5.2.3_KHM.BAS.AID.GPE,5.53650450706482
5.2.3_LBR.BAS.AID.WB,6.75654172897339
5.2.3_MRT.BAS.AID.ISDB,6.54641056060791
5.2.3_TLS.TOT.AID.AUS,6.65349650382996
5.2.4_AFG.BAS.AID.DEU,6.61073780059814
5.2.4_CIV.BAS.AID.ISDB,6.52178621292114
5.2.4_ETH.BAS.AID.DVV,6.54293632507324
5.2.4_GHA.BAS.AID.UNICEF,6.51596474647522
5.2.4_GNB.BAS.AID.EU,6.50189232826233
5.2.4_KGZ.BAS.AID.ADPP.WB,6.6164402961731
5.2.4_MRT.BAS.AID.SP,6.47992539405823
5.2.4_NER.BAS.AID.JAPAN,6.49552226066589
5.2.4_RWA.BAS.AID.USAID,6.51730370521545
5.2.5_BFA.BAS.AID.JICA,6.44155716896057
5.2.5_ETH.BAS.AID.EC,6.49770736694336
5.2.5_GHA.BAS.AID.USAID,6.48355746269226
5.2.5_GNB.BAS.AID.FR,6.43553519248962
5.2.5_LAO.BAS.AID.GPE,6.44733500480652
5.2.5_MRT.BAS.AID.UNESCO,6.45950794219971
5.2.5_NER.BAS.AID.KFW,6.42516469955444
5.2.5_SEN.BAS.AID.UNICEF,6.41274642944336
5.2.5_SLE.BAS.AID.SIDA,6.47858166694641
5.2.5_TLS.TOT.AID.JPN,6.46997451782227
5.2.6_AFG.BAS.AID.JPN,6.4737503528595
5.2.6_BFA.BAS.AID.NLD,6.47727584838867
5.2.6_CMR.BAS.AID.UNICEF,6.50520658493042
5.2.6_DJI.BAS.AID.IMOA,6.45122122764587
5.2.6_ETH.BAS.AID.FIN,6.460604429245
5.2.6_GHA.BAS.AID.WFP,6.45607471466064
5.2.6_GNB.BAS.AID.PORT,6.4370481967926
5.2.6_MDG.BAS.AID.WFP,6.46376419067383
5.2.6_MRT.BAS.AID.UNICEF,6.43335866928101
5.2.6_NER.BAS.AID.WFP,6.50131607055664
5.2.6_SEN.BAS.AID.USAID,6.46221160888672
5.2.6_SLE.BAS.AID.UNICEF,6.45090246200562
5.2.6_TJK.BAS.AID.UNICEF,6.52025675773621
5.2.6_TLS.TOT.AID.KOR,6.6466543674469
5.2.7_BFA.BAS.AID.UNICEF,6.76234459877014
5.2.7_CIV.BAS.AID.UNICEF,6.55731296539307
5.2.7_GHA.BAS.AID.WB,6.40975832939148
5.2.7_GNB.BAS.AID.UNICEF,6.50979542732239
5.2.7_LAO.BAS.AID.UNESCO,6.56055736541748
5.2.7_MRT.BAS.AID.WFP,6.45730304718018
5.2.7_SLE.BAS.AID.WB,6.46613121032715
5.2.7_TLS.TOT.AID.NZL,6.41119909286499
5.2.8_ETH.BAS.AID.GPE,6.77215027809143
5.2.8_GNB.BAS.AID.JAP,6.59677720069885
5.2.8_KHM.BAS.AID.UNICEF,6.31546401977539
5.2.8_LAO.BAS.AID.UNICEF,6.31943511962891
5.2.8_MWI.BAS.AID.UNICEF,6.28671097755432
5.2.8_NER.BAS.AID.CHE,6.30048155784607
5.2.8_TJK.BAS.AID.WFP,6.42626762390137
5.2.9_ETH.BAS.AID.ITA,6.44600033760071
5.2.9_LAO.BAS.AID.WFP,6.34788250923157
5.2.9_MWI.BAS.AID.USAID,6.29752993583679
5.2.9_NER.BAS.AID.LUX,6.37545824050903
5.2.9_TLS.TOT.AID.PRT,6.29097580909729
5.21.01.01.sdds,7.77822923660278
5.2_BASIC.EDU.AID,8.39173030853271
5.51.01.01.poverty,9.02007412910461
5.51.01.02.malnut,9.22006821632385
5.51.01.03.mortal,6.81811857223511
5.51.01.04.immun,7.22939252853394
5.51.01.05.hiv,8.9883348941803
5.51.01.06.matern,9.17232012748718
5.51.01.07.gender,9.14830327033997
5.51.01.08.primcomp,9.25026106834412
5.51.01.09.water,8.31221342086792
5.51.01.10.gdp,8.42295145988464
6.0.Conspc,6.32961463928223
6.0.GDPpc,6.44005918502808
6.0.GNIpc,6.41427326202393
6.1_LEG.CA,4.97942399978638
6.2_LEG.OTHER.DONORS,4.92452192306519
6.3_LEG.CSO,4.90085220336914
6.4_LAST.JSR,4.74288868904114
6.5_NEXT.JSR,4.74310898780823
7.0.MatPrec.bot40,5.84816670417786
7.0.MatPrec.poor2,5.88278484344482
7.0.MatPrec.poor4,5.73365044593811
7.1.1_ESP.PERIOD.START,4.66400766372681
7.1.2_ESP.PERIOD.END,4.53518724441528
7.11_CURR.ALLOCATION.MODALITY,4.81329774856567
7.13_CURR.ALLOCATION.DISB,6.56766772270203
7.1_CURR.ALLOCATION.SE,4.98904609680176
7.2_ESP.ENDORSEMENT,4.58488941192627
7.4_PREV.ALLOCATION.AMOUNT,4.52420735359192
7.5_CURR.ALLOCATION.YEAR,4.60819554328918
7.6_CURR.ALLOCATION.AMOUNT,4.69809150695801
7.7.1_CURR.ALLOCATION.PERIOD.START,4.76427793502808
7.7.2_CURR.ALLOCATION.PERIOD.END,4.83748340606689
7.8_CURR.ALLOCATION.SIGNATURE,4.83616495132446
7.9_CURR.ALLOCATION.CLOSURE,5.04956459999084
8.1_SCH.LEAVING.EXAMS,4.85579776763916
8.2_INT.TESTS,6.6484842300415
8.3.12_GEO.LEAR.TEST.1.ENG.MED,4.61610984802246
8.3.15_GEO.LEAR.TEST.1.ENG.HIGH,4.48442363739014
8.3.9_GEO.LEAR.TEST.1.ENG.LOWEST,4.49700403213501
8.3_NATIONAL.ASSESSMENTS,6.32764220237732
8.4_ORAL.READING.TEST,5.83976721763611
AG.AID.CREL.MT,6.78449416160583
AG.AID.FOOD.MT,7.16636633872986
AG.AID.NCREL.MT,6.21650958061218
AG.LND.CREL.HA,9.89030528068542
AG.LND.TOTL.K2,10.3592212200165
AG.PRD.CREL.MT,10.0208129882812
AG.PRD.CROP.XD,10.2828464508057
AG.PRD.FOOD.XD,10.4667418003082
AG.PRD.LVSK.XD,10.6209235191345
AG.SRF.TOTL.K2,10.6645157337189
AG.YLD.CREL.KG,10.1083889007568
ALUMINUM,4.56451678276062
Availability,9.2073667049408
BANANA_EU,4.51506018638611
BANANA_US,4.47996234893799
BARLEY,4.49525690078735
BEEF,4.41709971427917
BG.GSR.NFSV.GD.ZS,9.22228074073792
BM.GSR.CMCP.ZS,9.43519711494446
BM.GSR.FCTY.CD,9.58283829689026
